#Hit,Channel,DayTime,Energy,Duration,Amplitude,ASL,FRQC
8499,6,1252.2183202,2,33,69,27,288
8500,6,1252.2190695,27,697,68,27,306
8501,6,1252.6155875,2,52,69,27,26
8502,6,1253.1144922,1,25,61,15,352
8503,6,1253.115674,1,8,69,15,395
8504,6,1253.1176478,2,163,66,15,353
8505,6,1253.1551898,1,288,69,21,300
8506,6,1253.156338,1,10,72,21,304
8507,6,1253.1775615,1,7,72,25,342
8508,6,1253.1814082,54,2402,85,26,20
8509,1,1253.182215,20,580,48,21,388
8510,4,1253.1822172,20,580,48,19,396
8511,7,1253.182218,20,587,48,19,377
8512,5,1253.1822228,20,578,48,19,394
8513,8,1253.182227,18,542,48,19,419
8514,3,1253.1822305,19,559,48,19,409
8515,2,1253.1822348,18,543,48,19,406
8516,6,1253.204567,3,178,72,34,323
8517,6,1253.2069422,23,628,85,34,23
8518,7,1253.2071738,11,389,46,23,444
8519,4,1253.2071945,10,343,46,23,425
8520,1,1253.2071958,10,355,46,25,428
8521,5,1253.2071975,10,350,46,23,425
8522,3,1253.2072142,8,303,45,23,444
8523,2,1253.207218,7,275,45,23,404
8524,8,1253.207226,8,299,45,23,427
8525,6,1253.3916685,5,724,67,37,283
8526,6,1254.0945528,3,532,69,15,299
8527,6,1254.0965745,1,7,70,15,307
8528,6,1254.1651018,0,3,55,21,580
8529,6,1254.4500755,0,38,49,21,437
8530,10,1254.5233752,0,0,45,27,397
8531,6,1254.8727345,2,31,65,15,364
8532,20,1254.8768202,0,5,46,19,408
8533,6,1254.933184,2,53,72,21,283
8534,6,1254.934011,4,12,80,21,275
8535,6,1254.9361988,1,17,71,21,323
8536,6,1254.936898,1,7,69,21,339
8537,6,1255.0831255,1,7,71,29,351
8538,12,1255.448899,4,218,49,25,308
8539,6,1255.6373455,4,157,68,15,303
8540,6,1255.6381032,2,23,71,15,288
8541,10,1255.6536215,0,0,45,27,391
8542,6,1256.0379008,3,274,70,23,289
8543,10,1256.1975072,1,86,52,27,237
8544,13,1257.3946018,0,0,45,21,432
8545,20,1258.144673,0,56,45,19,336
8546,6,1258.3844185,4,398,70,15,379
8547,6,1258.3865922,0,12,64,15,415
8548,6,1258.3899595,1,7,70,21,302
8549,6,1258.3909215,0,8,66,21,388
8550,6,1258.3917158,1,9,70,21,326
8551,6,1258.9566435,1,16,68,15,330
8552,6,1259.1191188,3,160,68,19,344
8553,6,1259.407882,3,145,72,23,335
8554,6,1259.4114155,37,1413,78,23,25
8555,7,1259.4120855,14,455,46,15,428
8556,4,1259.4120985,13,438,46,19,445
8557,1,1259.4120992,13,447,46,19,445
8558,5,1259.4121012,13,426,46,19,436
8559,3,1259.412117,11,392,46,19,508
8560,2,1259.4121195,11,397,46,15,467
8561,8,1259.4121202,11,374,46,15,468
8562,13,1259.4749315,0,24,46,21,382
8563,9,1259.9160748,1,104,45,21,390
8564,12,1259.917474,0,0,45,25,408
8565,16,1260.118684,0,23,46,21,477
8566,6,1260.2196338,2,282,68,19,294
8567,16,1260.247513,1,101,47,21,346
8568,6,1260.3292412,1,13,69,19,339
8569,6,1260.3301465,3,94,62,19,303
8570,6,1260.5179508,5,201,70,21,316
8571,6,1261.586984,0,66,60,15,391
8572,16,1261.604785,0,38,45,21,445
8573,6,1261.6730068,0,15,62,23,376
8574,13,1261.815093,0,1,47,21,310
8575,6,1262.0371638,0,11,54,23,496
8576,6,1263.1092605,2,108,65,15,315
8577,6,1263.110311,3,61,69,15,280
8578,6,1263.4121285,2,36,69,21,282
8579,6,1263.4149578,4,445,69,21,318
8580,6,1263.4161205,1,7,70,21,319
8581,11,1263.5792605,1,115,45,23,390
8582,6,1264.1815505,0,0,45,15,795
8583,6,1264.2300995,2,34,71,15,272
8584,13,1264.3685095,0,0,45,21,376
8585,11,1264.6087448,4,415,47,25,388
8586,12,1265.0265502,0,0,45,25,377
8587,6,1265.3621682,0,47,57,15,357
8588,6,1265.363608,1,6,69,15,373
8589,6,1265.3643588,1,10,71,15,307
8590,6,1265.6442995,5,361,72,21,311
8591,11,1265.8979758,8,391,54,25,297
8592,6,1267.263371,0,7,57,15,34
8593,6,1267.6272708,1,67,65,15,318
8594,6,1267.6279915,0,0,45,15,871
8595,6,1267.630037,2,163,70,15,335
8596,6,1267.683629,3,198,69,21,346
8597,12,1267.9481195,0,6,46,25,333
8598,11,1268.016319,0,41,45,23,385
8599,6,1268.2656125,1,18,70,15,317
8600,6,1268.2662308,0,7,67,15,340
8601,6,1268.4545265,0,6,67,21,395
8602,6,1268.4553518,1,7,70,21,309
8603,6,1268.940621,0,2,47,21,765
8604,10,1268.9446778,4,279,50,27,246
8605,6,1269.226623,1,7,67,15,380
8606,6,1269.3665092,10,408,72,21,287
8607,13,1269.371439,1,96,48,21,291
8608,10,1269.5416582,0,10,46,27,366
8609,6,1269.5838212,1,14,60,26,377
8610,10,1270.5223598,0,9,45,27,417
8611,13,1270.7820828,0,11,46,21,385
8612,10,1271.186208,0,15,48,27,312
8613,10,1271.2522312,0,38,47,27,340
8614,6,1271.3036662,8,1204,66,15,371
8615,6,1271.3063222,2,11,75,15,282
8616,6,1271.6734825,1,43,66,25,315
8617,6,1271.6757545,2,23,67,25,283
8618,13,1271.6773465,2,192,49,21,293
8619,6,1271.7537498,0,0,48,26,48
8620,6,1271.7601268,0,0,47,26,788
8621,10,1271.773624,0,10,46,27,371
8622,6,1271.9772838,4,358,70,21,323
8623,6,1272.1824438,0,20,55,21,452
8624,6,1272.2876245,4,343,70,23,295
8625,6,1272.579418,0,1,50,21,743
8626,6,1272.6012832,0,0,47,21,826
8627,6,1272.809957,12,971,75,15,288
8628,6,1272.811769,1,7,70,15,302
8629,6,1272.8679928,2,76,71,26,286
8630,6,1272.9694558,4,245,71,27,285
8631,6,1272.9704725,3,108,72,27,285
8632,6,1273.0201505,2,159,71,29,336
8633,6,1273.0231318,1,35,65,29,334
8634,6,1273.0240238,1,7,70,29,311
8635,6,1273.0398165,2,79,72,30,283
8636,6,1273.04079,2,11,75,30,284
8637,6,1273.042581,2,129,73,30,292
8638,6,1273.043982,6,12,82,30,28
8639,10,1273.0896058,2,200,47,27,290
8640,10,1273.4306978,0,10,46,27,339
8641,6,1273.603778,6,243,69,15,292
8642,6,1273.606071,5,204,70,21,323
8643,6,1273.7300925,0,1,50,25,688
8644,6,1273.8831938,1,48,65,25,335
8645,6,1273.8846725,14,364,69,25,313
8646,6,1274.6445742,3,83,72,15,284
8647,11,1274.7378858,0,74,46,25,376
8648,6,1274.7548105,4,548,71,23,284
8649,6,1274.8835018,5,148,72,25,308
8650,6,1275.0472025,0,3,55,26,548
8651,6,1275.1110405,1,46,64,26,334
8652,6,1275.1177832,1,7,72,26,295
8653,6,1275.2762482,3,323,71,25,302
8654,6,1275.4160522,7,191,75,27,279
8655,6,1275.4204355,40,822,88,27,19
8656,4,1275.4205628,25,649,49,19,371
8657,7,1275.4205652,26,679,49,21,342
8658,5,1275.420567,24,644,49,19,359
8659,1,1275.420568,25,650,49,21,361
8660,3,1275.4205698,24,643,49,19,370
8661,2,1275.420571,24,639,49,19,360
8662,8,1275.4205718,23,615,49,19,381
8663,11,1275.4994702,1,130,47,25,395
8664,6,1275.5599565,6,374,73,36,282
8665,6,1275.5621562,0,4,57,36,32
8666,6,1275.5643255,2,11,76,36,280
8667,11,1275.6839325,0,22,46,25,433
8668,6,1275.9950875,1,93,67,27,298
8669,6,1275.9960078,1,7,70,27,306
8670,6,1276.0841715,1,9,67,21,381
8671,6,1276.08512,2,12,73,21,289
8672,6,1276.0864045,2,38,72,21,292
8673,6,1276.0881592,1,9,72,21,295
8674,13,1276.0994968,0,9,48,21,329
8675,6,1276.3413005,1,15,69,26,323
8676,6,1276.342451,0,0,47,26,787
8677,6,1276.3431612,1,7,71,26,298
8678,6,1276.4583758,3,125,59,27,332
8679,6,1276.5435525,1,72,72,27,281
8680,6,1276.5484302,47,1002,89,28,296
8681,7,1276.5487045,29,721,50,21,322
8682,5,1276.5487142,28,696,50,21,345
8683,4,1276.5487145,28,696,50,21,336
8684,1,1276.5487158,29,705,50,21,351
8685,8,1276.5487178,27,677,49,19,357
8686,2,1276.5487188,27,681,49,19,337
8687,3,1276.5487205,28,692,49,21,346
8688,6,1276.6924555,0,14,59,37,444
8689,12,1276.7067565,0,5,45,25,308
8690,6,1276.8768575,0,17,58,37,441
8691,6,1276.8964115,3,277,70,37,285
8692,7,1276.9614725,2,342,45,25,340
8693,7,1276.9626365,1,228,45,25,395
8694,7,1276.9646588,0,1,46,25,386
8695,7,1276.981697,0,0,45,26,339
8696,6,1277.2179935,2,137,71,23,283
8697,6,1277.2191105,1,278,55,23,554
8698,6,1277.2226388,2,53,72,23,340
8699,10,1277.2282298,0,27,46,27,314
8700,6,1277.238991,1,6,70,25,368
8701,11,1277.769611,0,0,46,25,382
8702,6,1278.0810975,14,694,69,15,287
8703,6,1278.135575,3,132,68,25,294
8704,11,1278.2841752,2,169,48,25,352
8705,11,1278.5939842,0,0,45,25,422
8706,6,1278.9766615,0,17,54,15,488
8707,6,1278.9801715,1,42,69,19,310
8708,6,1278.980957,1,10,72,19,298
8709,6,1279.4295175,1,6,69,23,386
8710,6,1279.4367905,1,7,70,23,302
8711,10,1279.793964,0,0,45,27,406
8712,13,1280.09579,2,145,50,21,302
8713,10,1280.8070388,2,173,47,26,338
8714,6,1280.9321948,0,15,63,15,375
8715,11,1281.1725058,0,0,45,25,436
8716,16,1281.3938845,0,33,45,21,455
8717,10,1281.7106028,8,528,51,27,233
8718,10,1281.7207898,0,10,46,27,366
8719,16,1281.7769838,0,57,46,21,386
8720,10,1281.8713205,0,44,47,28,321
8721,6,1282.4084665,0,5,51,15,625
8722,6,1282.4114485,4,230,71,15,316
8723,6,1282.472338,5,409,71,21,368
8724,6,1282.4742138,0,47,49,21,421
8725,7,1282.9439435,186,2874,71,19,176
8726,11,1282.944413,109,3541,66,25,178
8727,6,1282.9445805,32,1398,59,21,219
8728,3,1282.9447805,9,670,53,19,306
8729,12,1282.9448762,50,2930,56,25,205
8730,8,1282.9452015,9,560,53,15,304
8731,10,1282.9452938,47,2667,55,27,215
8732,2,1282.9457258,0,0,46,15,436
8733,9,1282.9479635,1,104,47,21,345
8734,12,1282.9484128,0,0,45,25,335
8735,10,1282.9488112,0,1,46,27,304
8736,12,1282.949199,3,327,46,25,298
8737,10,1282.9494388,1,122,46,27,281
8738,6,1283.054177,1,57,64,23,444
8739,6,1283.056005,0,2,47,23,747
8740,6,1283.0578705,1,36,65,23,335
8741,6,1283.0585292,3,35,71,23,301
8742,6,1283.1187535,4,31,73,27,289
8743,6,1283.2244022,6,284,72,27,275
8744,6,1283.4146165,6,415,70,29,298
8745,13,1283.4415332,0,32,46,21,403
8746,12,1283.6597562,4,35,47,25,288
8747,6,1283.7847865,0,9,55,23,509
8748,13,1284.1036392,0,0,45,21,416
8749,6,1284.1740062,10,1006,72,23,368
8750,6,1284.1757228,1,7,72,23,345
8751,6,1284.1780505,2,10,74,27,284
8752,6,1284.2463895,0,0,47,27,736
8753,6,1284.2471618,1,7,72,28,338
8754,6,1284.2483782,1,8,71,28,283
8755,6,1284.2499528,2,10,74,28,286
8756,6,1284.2640252,4,278,72,29,326
8757,6,1284.2659718,5,1095,55,30,400
8758,6,1284.2677335,1,7,72,30,21
8759,6,1284.2698405,1,7,70,30,319
8760,6,1284.287705,0,7,65,31,408
8761,6,1284.2958315,7,116,70,31,331
8762,6,1284.3169528,1,30,67,32,308
8763,6,1284.3213062,4,101,73,32,319
8764,6,1284.3483092,1,7,67,32,390
8765,6,1284.3516465,2,11,75,32,285
8766,6,1284.4590515,0,8,56,32,489
8767,6,1284.473983,4,182,71,32,355
8768,6,1284.4766772,4,11,80,33,254
8769,6,1284.4799625,1,7,70,33,315
8770,6,1284.494031,4,97,71,34,288
8771,6,1284.497061,1,7,71,34,300
8772,6,1284.5210345,3,283,69,34,294
8773,6,1284.6623275,3,314,69,35,297
8774,6,1284.6648472,6,118,69,35,282
8775,6,1284.7727485,1,31,70,33,305
8776,6,1284.773423,1,7,70,33,316
8777,6,1284.8948185,5,74,74,32,279
8778,6,1284.9024492,66,995,91,33,253
8779,4,1284.9025295,46,896,52,23,274
8780,5,1284.90253,46,904,52,21,275
8781,7,1284.9025305,47,924,52,23,28
8782,1,1284.902531,47,904,52,23,273
8783,3,1284.9025332,45,892,52,23,277
8784,2,1284.902537,45,879,52,21,279
8785,8,1284.9025375,44,872,52,21,286
8786,10,1285.1766712,1,0,45,27,430
8787,6,1285.3423055,1,6,69,39,372
8788,6,1285.3429205,3,129,68,39,342
8789,10,1285.3904655,4,405,49,27,298
8790,6,1285.7749455,0,2,47,23,735
8791,6,1285.8991252,6,191,69,15,285
8792,12,1286.0094445,0,0,45,25,368
8793,6,1286.1281508,1,19,65,25,372
8794,6,1286.154596,0,43,58,25,445
8795,6,1286.1563592,1,7,67,25,366
8796,6,1286.15911,4,47,68,25,353
8797,6,1286.1781158,0,13,63,26,389
8798,11,1286.215302,0,0,45,25,46
8799,6,1286.5106435,3,64,69,23,275
8800,20,1286.6661942,0,19,45,19,343
8801,6,1286.7807585,11,325,74,21,272
8802,6,1286.7821915,2,11,73,27,293
8803,6,1286.7847952,0,1,51,27,731
8804,12,1286.8099722,0,0,45,25,329
8805,11,1286.8553602,0,17,46,25,414
8806,21,1286.8557135,1,71,48,19,155
8807,6,1286.9463382,3,347,70,28,323
8808,6,1286.9474395,3,435,71,28,303
8809,6,1286.9493338,1,6,70,28,361
8810,6,1286.9499815,1,7,69,30,328
8811,6,1286.9703145,0,8,61,30,436
8812,6,1286.9720978,0,2,52,30,658
8813,6,1287.2358135,3,20,62,30,468
8814,6,1287.3043172,0,2,49,26,666
8815,6,1287.3891412,0,6,67,26,396
8816,6,1287.389984,1,11,73,26,299
8817,6,1287.3927602,4,332,69,26,313
8818,6,1287.514863,3,381,69,25,417
8819,6,1287.581659,0,7,66,26,425
8820,6,1287.6443392,1,53,63,26,314
8821,11,1287.6504585,0,1,45,25,419
8822,6,1288.1342065,5,285,70,15,286
8823,6,1288.1765318,0,5,48,21,679
8824,6,1288.258287,2,121,68,21,309
8825,6,1288.31114,0,54,59,23,364
8826,6,1288.3118165,0,2,51,23,702
8827,16,1288.3410095,1,131,47,21,354
8828,6,1288.4074305,2,157,72,23,384
8829,6,1288.4097692,1,7,69,23,312
8830,6,1288.5595465,5,184,75,25,281
8831,6,1288.5638455,1,55,68,27,315
8832,6,1288.768917,9,418,72,26,284
8833,12,1288.825495,1,81,46,25,343
8834,6,1288.9958705,2,59,70,27,284
8835,6,1288.9968165,4,73,69,27,346
8836,12,1289.0611258,5,449,47,25,312
8837,6,1289.3205448,1,16,63,23,412
8838,6,1289.4709948,0,5,58,23,38
8839,6,1289.4720615,1,10,69,23,355
8840,6,1289.4751675,1,7,70,25,281
8841,10,1289.622147,2,214,45,27,309
8842,6,1289.6346675,0,10,69,23,441
8843,6,1289.6354888,3,192,70,23,328
8844,6,1289.7348042,0,333,50,25,608
8845,6,1289.7357698,4,414,72,25,348
8846,6,1289.7403742,1,7,72,25,298
8847,6,1289.9606295,0,5,47,27,618
8848,6,1289.9969462,4,503,69,26,290
8849,6,1289.999343,1,10,73,27,289
8850,6,1290.1304035,1,6,68,27,367
8851,6,1290.1310462,1,7,70,27,316
8852,6,1290.191099,2,216,72,26,332
8853,6,1290.192359,0,7,61,26,477
8854,6,1290.1938115,3,12,78,26,16
8855,6,1290.1948135,1,7,68,26,303
8856,6,1290.3236048,4,494,69,29,295
8857,6,1290.5242452,0,192,51,29,549
8858,6,1290.5261032,2,281,65,29,303
8859,6,1290.8696135,4,355,68,19,311
8860,6,1291.2567768,0,2,49,21,653
8861,6,1291.2741898,0,2,57,21,556
8862,6,1291.469717,0,10,59,15,437
8863,13,1291.492147,0,0,45,21,353
8864,6,1291.619601,0,49,53,15,418
8865,6,1291.6207425,4,224,70,15,300
8866,6,1291.623143,1,7,70,23,304
8867,6,1291.673739,5,279,70,23,315
8868,16,1291.7532868,4,320,49,21,324
8869,6,1291.7950882,7,717,67,26,331
8870,6,1291.7968455,1,24,64,26,296
8871,6,1291.8336712,4,233,72,27,274
8872,6,1291.8349895,4,53,72,27,286
8873,6,1291.8531225,5,190,72,29,324
8874,6,1291.8550235,2,22,71,29,307
8875,6,1291.8903712,2,138,65,31,367
8876,6,1291.8938715,1,7,70,31,303
8877,6,1291.8949228,1,11,67,31,388
8878,6,1291.89642,1,59,67,31,306
8879,6,1291.9466452,0,31,57,31,392
8880,16,1292.1716588,1,95,47,21,351
8881,10,1292.1987585,2,109,48,27,303
8882,13,1292.239434,1,144,47,21,322
8883,10,1292.289236,1,98,46,27,309
8884,6,1292.3480692,1,133,67,26,383
8885,6,1292.408925,0,8,66,19,384
8886,6,1292.4128915,8,186,70,19,292
8887,6,1292.4308802,11,295,69,25,285
8888,6,1292.9717222,3,209,70,15,326
8889,6,1292.9738888,5,103,70,15,274
8890,6,1292.993872,3,354,68,25,317
8891,6,1293.0915275,8,681,73,25,314
8892,6,1293.096646,1,10,72,25,294
8893,6,1293.3142292,0,11,54,28,546
8894,6,1293.3967365,0,3,54,28,612
8895,6,1293.4192222,0,4,55,28,584
8896,6,1293.4815552,0,3,52,26,658
8897,6,1293.4856295,3,364,69,26,369
8898,6,1293.4886362,0,184,56,26,707
8899,6,1293.5039332,2,45,70,26,291
8900,6,1293.5052142,1,10,72,26,296
8901,6,1293.6681145,0,9,60,23,447
8902,6,1293.7752172,2,15,68,23,296
8903,6,1293.8644965,0,1,50,25,711
8904,6,1293.8660448,1,32,65,25,338
8905,6,1293.867345,1,9,71,25,296
8906,6,1294.070968,0,3,50,23,675
8907,6,1294.0901978,1,112,60,23,314
8908,6,1294.091171,0,1,45,23,624
8909,6,1294.336925,0,13,63,21,411
8910,6,1294.341009,2,17,69,21,304
8911,6,1294.3573432,2,15,73,23,284
8912,6,1294.3579958,2,11,72,23,293
8913,6,1294.3609272,0,6,68,23,388
8914,6,1294.3623665,1,7,70,23,306
8915,6,1294.5877455,0,1,49,26,61
8916,10,1294.6834345,0,28,46,27,338
8917,12,1294.7027955,2,154,48,25,313
8918,6,1294.7866415,2,46,69,26,288
8919,6,1294.7882568,4,315,71,26,289
8920,6,1294.7898942,1,7,71,26,302
8921,6,1294.8077492,0,0,47,28,794
8922,6,1294.8685778,0,41,58,25,433
8923,6,1294.8696895,4,185,73,27,315
8924,6,1294.874391,1,212,69,27,328
8925,6,1294.8927638,1,16,66,27,368
8926,6,1294.8934938,1,7,70,27,319
8927,6,1294.9392155,5,128,69,29,275
8928,6,1294.957095,1,33,62,29,330
8929,6,1295.0114965,0,4,56,29,579
8930,6,1295.0142255,2,114,72,29,287
8931,6,1295.019109,1,10,73,30,293
8932,6,1295.1443935,0,1,52,30,655
8933,6,1295.1457152,1,23,68,30,328
8934,6,1295.1469108,1,7,71,31,299
8935,6,1295.2890065,0,17,60,29,388
8936,6,1295.3664825,2,172,71,28,398
8937,6,1295.3684042,1,59,69,28,329
8938,6,1295.967223,4,335,70,15,365
8939,6,1295.9717742,43,872,88,21,273
8940,7,1295.971972,26,669,49,19,350
8941,5,1295.9719752,25,663,49,19,340
8942,4,1295.9719775,25,652,49,19,366
8943,1,1295.9719778,25,661,49,21,350
8944,3,1295.9719828,24,641,49,19,366
8945,8,1295.971984,24,633,49,15,373
8946,2,1295.9719865,24,643,49,15,366
8947,6,1296.186656,6,213,75,36,281
8948,6,1296.1887375,0,1,47,36,53
8949,6,1296.1895422,73,2512,87,36,329
8950,7,1296.1913735,21,644,48,23,397
8951,1,1296.1913742,21,630,47,25,398
8952,5,1296.191375,20,631,47,25,409
8953,4,1296.1913762,20,620,47,25,395
8954,3,1296.191387,19,588,47,23,416
8955,8,1296.1913888,18,563,47,23,418
8956,2,1296.191389,18,578,47,23,403
8957,22,1296.3471182,0,5,45,15,162
8958,6,1296.3875635,1,41,65,42,332
8959,6,1296.3890045,2,83,69,42,274
8960,6,1296.4613782,6,374,68,42,303
8961,6,1296.462708,1,205,55,42,354
8962,12,1296.4677685,0,0,45,25,330
8963,6,1296.8128235,3,178,65,25,359
8964,6,1296.972665,0,4,54,19,581
8965,6,1296.9752458,0,2,54,19,616
8966,6,1297.7212665,0,7,65,19,432
8967,6,1297.7235328,6,37,68,19,338
8968,11,1297.7829968,0,0,45,25,447
8969,6,1298.1920552,0,4,54,21,565
8970,6,1298.1950202,2,41,67,21,296
8971,6,1298.1957972,0,6,68,21,329
8972,6,1298.3603022,0,1,55,21,600
8973,6,1298.4920032,7,373,73,21,319
8974,6,1298.4950625,1,7,69,25,359
8975,6,1298.4964785,1,7,71,25,296
8976,6,1298.6697242,0,2,55,27,587
8977,6,1298.743917,0,3,52,26,636
8978,6,1298.8355085,0,7,62,26,468
8979,6,1298.8906965,3,204,65,26,321
8980,6,1298.892309,0,1,52,26,688
8981,6,1298.8929102,5,401,70,26,299
8982,6,1299.4260265,1,52,62,15,315
8983,6,1299.428949,3,101,72,15,279
8984,2,1299.5840718,0,1,45,15,430
8985,6,1299.731481,0,1,48,23,730
8986,16,1299.808908,0,78,46,21,378
8987,6,1299.8300308,0,126,58,23,431
8988,16,1299.9002945,4,28,48,21,336
8989,6,1300.012931,3,40,72,19,286
8990,6,1300.0145278,8,309,69,19,322
8991,6,1300.0391155,0,1,51,25,653
8992,6,1300.064039,0,3,49,25,673
8993,6,1300.076999,0,3,52,25,600
8994,6,1300.0955415,0,9,64,25,428
8995,6,1300.09685,0,6,60,25,479
8996,6,1300.0991695,30,993,80,26,310
8997,7,1300.0996565,11,384,46,19,415
8998,5,1300.099701,8,299,45,19,392
8999,1,1300.099708,8,309,45,21,383
9000,4,1300.0997098,8,284,45,19,392
9001,3,1300.0997368,6,247,45,19,410
9002,2,1300.0997385,6,217,45,19,439
9003,8,1300.0997435,6,231,45,19,414
9004,13,1300.1223608,0,18,45,21,370
9005,6,1300.1283928,1,15,67,32,352
9006,6,1300.1303205,1,7,72,32,291
9007,6,1300.147356,1,240,53,33,367
9008,6,1300.1500305,1,7,67,33,393
9009,6,1300.1515122,1,7,68,33,319
9010,16,1300.1987165,0,10,46,21,441
9011,6,1300.2015702,0,16,63,33,417
9012,6,1300.2028208,0,6,66,33,421
9013,6,1300.2044228,3,12,78,33,251
9014,6,1300.2059352,1,52,68,34,358
9015,11,1300.2614345,0,0,45,25,412
9016,11,1300.39661,0,4,46,25,393
9017,6,1300.6491422,4,109,67,28,329
9018,6,1300.6510948,1,6,70,28,355
9019,6,1300.6523458,8,141,69,28,303
9020,6,1300.7082322,1,7,68,26,381
9021,6,1300.7100512,1,7,71,26,300
9022,6,1301.166138,6,600,71,21,356
9023,6,1301.1687305,0,6,67,21,367
9024,6,1301.170108,26,1374,82,21,340
9025,7,1301.171268,7,279,45,19,399
9026,1,1301.1712918,4,148,45,21,428
9027,4,1301.1713192,3,130,45,19,409
9028,5,1301.1713555,2,80,45,19,397
9029,3,1301.1713905,0,0,45,19,477
9030,6,1301.1727728,1,10,72,21,301
9031,6,1301.2301025,2,35,69,33,289
9032,6,1301.2307588,2,51,66,33,289
9033,6,1301.6673585,0,20,59,34,412
9034,6,1301.6685175,6,333,68,34,294
9035,6,1301.6703915,1,19,68,34,294
9036,6,1301.8348658,0,12,63,23,425
9037,6,1301.8356555,3,24,70,23,295
9038,6,1302.1107572,0,0,49,25,61
9039,6,1302.112662,2,31,67,25,307
9040,6,1302.2330838,3,104,69,23,286
9041,6,1302.2338575,0,6,68,23,335
9042,6,1302.9435272,3,340,66,15,299
9043,6,1302.995879,7,812,67,19,284
9044,6,1303.0238995,2,30,69,23,294
9045,6,1303.0959092,2,98,68,25,291
9046,6,1303.378663,0,47,63,25,451
9047,6,1303.3793222,1,6,72,25,349
9048,6,1303.3818415,1,7,70,25,304
9049,6,1303.3824645,3,101,70,25,283
9050,6,1303.4216748,13,658,70,27,296
9051,6,1303.4239525,1,7,71,29,296
9052,6,1303.4256898,1,36,69,29,314
9053,6,1303.428249,3,58,68,29,287
9054,6,1303.4879805,2,182,69,30,432
9055,6,1303.4898962,2,81,72,30,285
9056,6,1303.4909962,2,11,73,30,282
9057,6,1303.4917395,1,7,72,30,285
9058,6,1303.5062462,3,51,70,31,291
9059,6,1303.5086045,0,7,65,31,406
9060,6,1303.513403,1,7,71,32,303
9061,12,1304.0337218,0,5,45,26,310
9062,6,1304.1048452,3,80,72,15,307
9063,6,1304.1080118,30,714,86,23,21
9064,7,1304.1081642,18,559,48,19,379
9065,4,1304.1081825,17,42,47,19,415
9066,1,1304.108183,17,528,47,21,410
9067,5,1304.1081902,17,37,47,19,418
9068,2,1304.1081965,15,486,47,15,426
9069,3,1304.1082012,16,495,47,19,446
9070,8,1304.108204,15,471,47,19,437
9071,6,1304.266941,0,23,58,34,485
9072,19,1304.5107225,0,0,45,15,454
9073,10,1304.5408368,0,10,45,27,408
9074,6,1304.569778,0,2,54,34,580
9075,10,1305.4830172,0,17,48,26,331
9076,6,1305.827543,1,11,69,15,353
9077,7,1305.8900675,0,0,45,21,378
9078,6,1305.8986002,0,3,55,21,539
9079,6,1305.8995885,4,653,70,21,330
9080,13,1305.9146232,0,31,47,21,383
9081,6,1306.0126835,1,66,64,23,318
9082,6,1306.013441,1,7,70,23,315
9083,13,1306.0168292,0,10,46,21,415
9084,20,1306.1127332,2,181,47,19,334
9085,6,1306.248442,3,579,58,25,378
9086,6,1306.2496882,0,3,54,25,568
9087,6,1306.411086,0,14,64,21,360
9088,6,1306.4745508,3,183,68,21,383
9089,6,1306.4765525,4,365,70,21,299
9090,6,1306.4792268,1,7,71,21,300
9091,6,1306.4798525,4,506,69,21,289
9092,12,1306.4964322,1,90,49,26,297
9093,6,1306.8640518,0,1,51,25,637
9094,6,1306.996586,2,90,70,15,331
9095,6,1307.0529682,9,418,68,23,389
9096,11,1307.4747278,0,0,45,25,496
9097,10,1307.495328,0,13,45,27,351
9098,16,1307.5826462,1,140,47,21,356
9099,10,1307.7040305,0,6,45,27,427
9100,16,1307.7729975,1,70,47,21,407
9101,6,1307.9275775,0,7,67,15,441
9102,6,1308.0153638,0,2,51,19,640
9103,6,1308.4935765,8,178,71,15,273
9104,6,1308.5115792,4,97,70,25,310
9105,6,1308.5154158,2,11,74,26,28
9106,16,1308.586775,0,0,45,21,439
9107,11,1308.6165085,1,129,45,25,392
9108,6,1308.8282535,0,10,62,27,383
9109,6,1308.8304608,0,6,66,28,427
9110,6,1308.8319715,1,46,69,28,282
9111,6,1308.9328378,6,173,68,28,309
9112,6,1309.0101298,4,117,70,26,306
9113,6,1309.012478,3,12,78,26,16
9114,6,1309.0134418,19,681,73,26,307
9115,6,1309.4328505,2,37,70,31,281
9116,6,1309.4335655,7,427,69,31,294
9117,5,1309.8043885,1,83,48,19,336
9118,6,1310.0361568,1,23,68,15,343
9119,6,1310.0923595,1,19,69,19,327
9120,6,1310.094783,0,1,50,19,687
9121,6,1310.097629,1,11,69,21,302
9122,13,1310.2011105,0,23,47,21,430
9123,6,1310.303277,8,138,73,23,286
9124,6,1310.3054632,1,7,68,27,320
9125,6,1310.322705,7,490,72,27,320
9126,6,1310.3276455,1,356,69,28,336
9127,6,1310.3669822,9,825,70,28,337
9128,6,1310.3691702,1,82,69,28,280
9129,10,1310.7767728,0,29,46,26,359
9130,6,1311.2649628,1,20,65,15,363
9131,6,1311.265609,13,329,69,15,337
9132,6,1311.4932832,1,17,69,25,359
9133,6,1311.4963605,1,85,68,25,282
9134,6,1311.7956695,5,162,70,21,296
9135,6,1311.7995555,2,30,69,23,317
9136,6,1311.9068455,10,287,70,25,283
9137,6,1311.9086042,0,6,63,28,467
9138,6,1311.9109032,30,714,86,28,20
